Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Design,Design Concept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9668,6033,3780,6668,7354,7810,8951,4090,4925,6419,7772,4453,5841,6151,9085,7532,4441,5629,5590,6509,8847,5884,4437,11391,11279,6374,8134,7019,9072,11769,8779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Equipment,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Design,Design Validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,5769,3485,6153,7118,7304,7995,4808,5022,6177,7419,4741,5411,6227,8471,8147,4586,5307,5537,7066,8725,5891,4206,11667,10795,6295,8585,6371,10126,11472,8286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Software,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Prototype,Prototype Dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9972,6406,4344,6792,8408,7619,8243,5150,5228,6455,7244,4819,5708,6718,8489,8049,4704,5736,6505,7258,8704,5869,4283,12299,10778,6731,8125,6656,9460,12378,8495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Training,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Prototype,Prototype Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5684,4031,2154,4002,4915,4756,5986,2862,3565,4192,4608,3130,3722,3942,6188,4509,2906,3802,3821,4638,5754,3587,2878,8455,6783,4391,5971,4467,6390,7457,5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Scaling,Scale Planning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7111,5001,3023,5576,6334,6221,7051,3565,3898,5274,6332,4120,4504,4678,7088,6195,3962,4624,4601,5748,6764,5078,3230,8733,9068,5481,6893,5874,7898,10159,6969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Training,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Scaling,Scale Ops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9404,6539,4274,6453,8539,8723,8984,5536,5740,7430,8770,5156,5891,6248,8882,8525,4911,6235,6034,6845,10151,6622,5003,12025,10817,7641,9383,7444,10044,13507,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,CW,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Manufacturing,MFG Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8479,6199,3725,6079,7409,7416,8534,4926,4580,6494,7134,4671,5108,5249,8161,7000,3941,5312,5484,6989,7772,5859,3929,10993,9392,6577,7965,5945,8519,11322,7944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Manufacturing,MFG Quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6026,3527,2077,3873,4424,4475,5194,2684,3217,4347,4641,2512,3443,3468,5641,4580,2842,3276,3242,4549,5140,3482,2559,6639,6125,4013,4938,4301,5986,6684,4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Software,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Certification,Cert Compliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11328,7446,4370,8061,9111,9796,9482,6077,6260,8305,9167,5816,6587,7542,10815,9657,5268,6986,6802,8822,11097,7381,6077,13779,11789,8565,10251,8843,10804,13336,10274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Certification,Cert Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10641,7465,4445,7453,9520,8856,9763,5203,6008,7554,9374,5432,6757,7142,10422,8062,5378,6427,7013,8165,10258,6795,4820,13098,12346,7335,9576,8106,11322,13886,9753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Software,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Customer Success,Cust Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5303,3137,1918,3430,4299,4287,4645,2604,2671,3697,4292,2593,3171,3519,5002,4353,2454,3264,3251,4023,4311,3114,2428,6407,5039,4135,4570,3748,5541,6304,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,APU,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Customer Success,Cust Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9283,5818,3536,7047,8190,7741,8835,4544,4769,6785,7326,4806,6232,6561,9319,8234,4873,5623,6100,7183,8752,6160,4200,11276,9616,6867,8262,6675,10218,11181,8430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Design,Design Concept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8115,5350,3595,6057,7427,6703,7347,4220,4557,5882,7174,3929,5664,5559,8059,7249,4104,5305,4971,5980,7623,4889,4221,9925,9897,6746,7738,6261,8999,10650,6958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Design,Design Validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11470,6892,4755,8210,9882,9027,10644,5607,6631,8141,9820,5942,7945,7744,11238,8769,6406,7828,7761,8707,11461,7601,5290,15531,14024,9007,10633,8626,10485,14503,10424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Prototype,Prototype Dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4721,3422,1968,3178,4091,4187,4858,2572,2469,3547,3989,2385,3325,3523,4567,4473,2378,3151,3062,3465,4624,3096,2314,6517,5674,3916,4173,3841,5643,6980,4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Prototype,Prototype Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8325,5488,3121,6051,7070,7070,7646,3992,4864,6186,6786,4074,5129,5199,7905,6865,4001,5189,5235,6392,7673,5435,3616,10234,9879,5976,7288,6155,8124,10462,7426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Training,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Scaling,Scale Planning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6318,4057,2388,4426,5499,4972,6204,3477,3348,4200,5190,3329,4604,4145,5933,5554,2877,4111,3805,4801,6144,3968,2976,8380,6797,4738,5685,4601,7050,8279,6292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Scaling,Scale Ops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,3563,2306,3137,4482,4275,4750,2477,2625,3596,4345,2681,3009,3335,5441,4049,2450,3149,3318,4229,5092,3272,2483,6914,5204,3753,4529,3579,5068,7017,4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Manufacturing,MFG Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004,2564,1577,2968,3434,2829,3478,1971,2287,2699,3327,1961,2467,2477,3666,3196,1829,2384,2598,3163,3342,2553,1926,4841,3931,2859,3321,2810,4119,5306,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Equipment,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Manufacturing,MFG Quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9183,6125,3723,5927,7545,6804,7668,4861,4735,6092,7291,4382,5981,5305,8423,7246,4731,5172,5565,7076,8784,5964,4131,11332,10155,6919,8305,6493,10001,11249,8495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Software,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Certification,Cert Compliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8930,6132,3630,6588,8210,8061,9407,4821,5128,6933,7942,4834,5883,5813,8557,7257,4475,6079,5844,6599,8394,5982,4239,11936,9676,6612,8568,6871,9543,11993,8380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Certification,Cert Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9151,6241,3724,6204,8749,7932,8481,4304,5278,6455,7291,4890,5634,6240,8666,8139,4541,5361,5757,6758,8282,6066,4588,10948,10201,6371,8182,6855,10243,11999,8553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Customer Success,Cust Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10984,7569,4012,7701,8624,9712,8452,5648,6139,7126,9123,5441,6022,6893,10231,8172,4838,6601,6883,8278,10580,6722,5061,13491,11124,7106,9932,7731,10859,13222,10049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Equipment,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Cooling and Heating,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Customer Success,Cust Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5513,3659,2281,3738,4286,4647,5672,3062,3077,3924,4515,2669,3577,3657,4976,4098,2876,3455,3547,4155,5027,3519,2574,7357,6114,3707,4749,3714,5572,7173,4874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Design,Design Concept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7324,4852,2937,4970,6456,5793,6524,3751,3439,5075,5474,3493,4394,4342,6601,5556,3432,4309,4543,5727,6678,4359,3535,8673,7686,5230,6338,5232,7366,8616,6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Design,Design Validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10168,7565,4371,7567,9539,9593,11203,5899,5296,6827,8548,5178,6766,7275,9981,7959,5529,6581,6735,8271,9725,6763,5213,14125,10879,8660,9335,7498,10358,13630,10080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Training,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Prototype,Prototype Dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893,3898,2250,4033,5467,5434,5432,3610,3439,4565,4990,3023,4145,3756,5841,5349,3041,3632,3781,4156,5799,4017,2655,7722,6743,4462,5629,4106,6899,7491,5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Prototype,Prototype Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11613,7779,4110,8236,9132,9896,10719,6192,6535,9358,9262,5744,6749,7842,11111,9269,5348,6934,6950,8681,10095,7269,5183,15868,11441,8383,10546,9208,12119,13558,10092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Training,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Scaling,Scale Planning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9359,5847,3514,6106,7443,7083,8032,4270,4467,6066,7200,4489,5603,5994,8343,7107,4247,5058,5030,7124,8740,5054,4320,10840,10430,6316,9032,5872,9204,11878,8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Training,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Scaling,Scale Ops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7405,4353,3033,4914,5562,5757,6209,3303,3988,5273,6068,3968,4479,4924,7170,5569,3102,4024,4543,5511,6953,4270,3330,8126,8509,5536,6594,5065,7825,7969,6405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Manufacturing,MFG Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9582,6086,4010,7206,8907,7967,9279,4886,5442,6752,8581,5450,5708,7050,8769,8121,4863,6052,5897,6912,9237,6434,4881,11886,11619,7501,8493,6545,10240,12660,9535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Software,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Manufacturing,MFG Quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6228,3844,2560,4159,4839,5039,5342,3401,3322,4607,4725,3312,3693,4107,6096,4905,2924,3797,3766,4503,5710,3902,2606,7468,6369,4567,5672,4948,6056,7790,5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Software,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Certification,Cert Compliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10169,6220,4516,7218,8173,8210,9567,5194,5209,7101,8021,5327,6755,7257,10095,8647,5048,6399,6827,7917,9953,6927,4292,12966,10806,7404,9395,8291,10271,13088,10598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Certification,Cert Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9996,7304,4316,7318,9422,9794,9155,5649,5715,7934,9627,5420,7217,6876,10245,8879,5642,7384,6861,8449,10044,6744,5001,13192,13084,7783,9422,7471,12125,14646,10363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Customer Success,Cust Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8257,5627,3355,5440,7741,7061,7286,4275,4949,5881,6821,4188,5078,5525,7862,6839,3646,5268,5073,6529,7481,4827,4187,10681,9527,6179,7301,5616,9025,10373,7116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Training,Commercial,Long-Range Transport,GI4- Albatross Flow,Engine and Power,Diagnostics,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Customer Success,Cust Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6617,4769,2636,4382,5766,5713,6249,3332,3636,4413,5203,3132,3862,3901,6159,4886,3457,3926,4023,5279,6465,3917,3012,8498,7023,4892,6264,4766,7257,8138,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Below the Line,CW,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Design,Design Concept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4415,3389,1771,3641,4118,4442,4727,2534,2698,3429,4088,2497,3265,3442,4498,3719,2471,2959,3085,3767,4648,2907,2434,6162,5426,3604,4299,3448,4876,6026,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Design,Design Validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6818,4788,2757,4924,6591,6375,5911,3620,3721,5212,5682,3668,4853,4566,7088,5831,3511,4268,4581,5537,7089,4268,3344,8806,7799,5120,6735,4493,7614,9068,6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Software,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Prototype,Prototype Dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7450,4898,2836,5179,5696,6136,6140,3596,4243,4690,5704,3433,4635,4706,6444,5352,3770,4561,4281,5523,6646,4394,3334,8741,7679,4653,6105,5159,7059,8305,6316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Prototype,Prototype Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4207,2907,1615,2856,3459,3326,3735,2053,2114,3128,3500,2032,2569,2855,3716,3217,2016,2384,2688,3145,3811,2522,1987,5140,4754,3095,3165,3090,3538,5320,3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Materials,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Scaling,Scale Planning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082,4065,2508,4320,5249,5259,5496,3111,3246,4235,5062,2923,3890,3898,5737,5259,2708,3688,4210,4864,5343,3726,2868,7275,7015,4393,5076,4697,5594,7313,5734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,North,Scaling,Scale Ops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9250,5660,3643,6471,8386,7704,9216,4807,5028,6279,7590,4551,5876,6447,9155,8041,4510,6227,6240,6955,8498,5306,4398,11424,10725,6906,7876,6953,8572,11822,8743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,CW,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Manufacturing,MFG Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5347,3708,2267,4069,4649,5015,5487,3168,3234,3995,4558,2888,3950,3824,5721,4825,2808,3121,3527,4396,5284,3627,2765,7631,6501,4202,4803,4105,6585,7471,5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Manufacturing,MFG Quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4911,3237,1848,3392,4092,4341,4533,2573,2594,3573,4126,2414,2958,3375,4250,3958,2227,2891,3239,3616,4474,2985,2377,6205,5094,3392,4393,3852,5306,6072,4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Below the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Certification,Cert Compliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8501,5143,3327,5753,7315,6692,7594,4139,4528,5668,6633,4143,5210,5387,7498,7174,4466,4726,5212,6504,7762,4766,4242,10150,9583,5631,7258,6058,7879,10836,7070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Certification,Cert Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587,3286,1906,3528,4035,4279,4879,2716,2880,3656,4046,2631,3261,3408,4733,4001,2552,3034,3110,4019,4767,3073,2417,5950,5838,3787,4654,3288,4867,6355,4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Materials,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Customer Success,Cust Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7885,5929,3463,5888,7340,7039,7203,4458,4461,6402,6636,4627,5181,5726,8013,6525,4163,4699,5279,5935,7609,5260,3995,10072,9115,5882,7347,5919,8828,9590,7064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI4- Albatross Flow,Avionics,Flight Systems,ww5 2027,ww12 2028,ww31 2029,02/01/2027,03/20/2028,08/01/2029,South,Customer Success,Cust Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11467,6845,4357,8419,10342,10278,10779,6601,6222,7509,8387,5785,6712,7373,11305,9425,5345,7304,7407,9017,11550,7034,5004,13567,12821,9032,10885,8715,11202,14507,10016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
